wvln_2,A8_ag,B8_ag,C8_ag,E8_ag,A9_ag,B9_ag,C9_ag,D9_ag,E9_ag,F9_ag,G9_ag,H9_ag,I9_ag,J9_ag,K9_ag,L9_ag,G10_ag,H10_ag,I10_ag,J10_ag,K10_ag,L10_ag,srfa_ag
377,0.0378153920741122,0.0490652278950077,0.133888471847658,0.295858067318579,0.0366390858466289,0.0346975963973237,0.124114310241894,0.126651149150798,0.280626197014925,0.270994438394236,0.0210984288085435,0.0159255895779722,0.0987103839037571,0.115872240086207,0.244233778621976,0.247472028428976,0.016745221622491,0.0181587638574369,0.115645100128667,0.111981630944416,0.243454816514411,0.256535815452908,0.202142920054898
378,0.0371224944428405,0.0482576182393332,0.131282713214416,0.291485546926428,0.0360051053286972,0.0341095485959605,0.121885309739779,0.124344919571194,0.276233919194607,0.266667165155718,0.0206510700849203,0.0154494454709213,0.096591949009264,0.113594300302367,0.2400807250965,0.243198584270458,0.0162848248134329,0.017634869879053,0.11344200234174,0.109668810048893,0.239310906581318,0.25205545518528,0.198550326814205
379,0.0364523649347878,0.0474128271192397,0.128646537888355,0.287305351716606,0.0353631995380541,0.0335194977944592,0.119741418158995,0.122144704452506,0.272096997047563,0.262376387818686,0.0202570384006691,0.015111619364385,0.0946111442292846,0.111474293852934,0.23586445484753,0.239024126907488,0.0157664392144879,0.017112235261194,0.111233718952651,0.107308969499485,0.235201068170998,0.247547674723366,0.194796325784869
380,0.0356818962705396,0.046576453555603,0.126061838426873,0.283062882613007,0.0346310480599525,0.032847692374126,0.11756609888656,0.119822848167907,0.267923121406425,0.258022279334195,0.0197604503216675,0.0146954716160576,0.0925767605378281,0.109317080178847,0.231601008318322,0.234968115047607,0.0152249639282038,0.0166404534096758,0.109064118039115,0.104962095072054,0.231093814095471,0.243180616688111,0.191362600446046
381,0.0348556417810025,0.0458395865608878,0.123608668757139,0.278719178165522,0.0338466955073246,0.0321322471561453,0.115359389091548,0.117359597419128,0.263633514482257,0.253618365115549,0.0191734443901184,0.0141580569737519,0.0904645949305198,0.10710768982244,0.227383900965003,0.23101479610139,0.0147152023031395,0.0162480028049408,0.106985161451364,0.102703970638188,0.227028782462687,0.239040351492537,0.188299400240178
382,0.0342369476645369,0.0453453427664035,0.121361898959366,0.274528841580156,0.0332058816614991,0.0315677125114545,0.113279004591843,0.115015527243513,0.259445907758935,0.249329794795576,0.018737148989964,0.0136934735846629,0.0884796247362326,0.105072752647324,0.223405262522517,0.227105231996269,0.014314904506562,0.0159386170805456,0.105055656034483,0.100634422214359,0.223141505863999,0.235096832276119,0.185080484817293
383,0.0338943413052484,0.0450759966534025,0.119280370478139,0.270604581881174,0.0327718600278674,0.0312157849742038,0.111388454946462,0.112920473348983,0.255475033910347,0.245234677119867,0.0185340998584663,0.0134061742923315,0.0867204504760679,0.103286174067164,0.219729420914822,0.223225934875193,0.0140331770908389,0.0156877334148225,0.103259410010293,0.0987393640118374,0.219446541025476,0.231288181047349,0.181530005318236
384,0.0334902374728544,0.0446913322470908,0.117099803758332,0.266743093315592,0.0323221951696521,0.0308622806422053,0.109544520276665,0.110915654404178,0.251592714143329,0.241216702619786,0.0183105855892949,0.0131930523932064,0.0850461105506948,0.101490184148224,0.216158960267627,0.219462844981987,0.0137409906330417,0.0154212103962944,0.101432782707154,0.0967839432835821,0.21571075491508,0.227501925270201,0.178233401612627
385,0.03280906544569,0.0439805736364435,0.114684657226065,0.262788089835934,0.0316990977568005,0.0303551094435309,0.107638709835181,0.108869633953027,0.247689297209495,0.237180526010821,0.0178920461142563,0.012957384765826,0.083336292640247,0.099502502624807,0.212527972002059,0.21585488502316,0.0133598721564591,0.0150856405558415,0.0994730399382398,0.0946240574369532,0.211788864951107,0.223656909212558,0.17560292554469
386,0.032132318190377,0.0432173422040345,0.112349277180121,0.258821202164116,0.0310313825866462,0.0298205049897694,0.105729295645406,0.10683012387181,0.243785700212144,0.233151574244003,0.0174459001865672,0.0126887875064333,0.0816027839359238,0.0974690914983273,0.208850502750257,0.212272164130854,0.0130012094538085,0.0147106961206896,0.0975051737647967,0.092458852644107,0.207873313062918,0.219775968573083,0.173275365242752
387,0.0317402067534489,0.0426840419718062,0.110382663088259,0.254957102677529,0.0304668025130864,0.0293963951093984,0.103886553689919,0.10486680130801,0.239929075839474,0.229178602407642,0.0171494467189913,0.01240229251158,0.0798869782424086,0.0955641012802367,0.205178227566907,0.208603582366186,0.0127729572375193,0.0143403319480185,0.0956636754246011,0.0904884656330417,0.20416271733788,0.21591425487648,0.170797604906502
388,0.0314825135583646,0.0423001721577143,0.108597085517743,0.251256640455418,0.0300170195398114,0.0290387955713443,0.102118491013394,0.103006646054002,0.23618337885342,0.225319985772567,0.0169430491700978,0.0121559446603191,0.0782491216739578,0.0938193313529336,0.201582906719635,0.204967803239192,0.0126208973912764,0.0140236186502831,0.0939429233015955,0.0886449628988677,0.200601166401827,0.212181457366186,0.167983015268485
389,0.0311145479783588,0.0418961690948119,0.106702367154137,0.247736712559155,0.0296355822351656,0.0286547481716732,0.10040149038575,0.101244414792313,0.232587109807564,0.221608215891945,0.0167051676080803,0.01199512749614,0.0767274543425116,0.0922024500160834,0.19812428998649,0.201511239581189,0.0124463965871076,0.0137898009071024,0.0922874674343798,0.0867927716353577,0.197068363809187,0.208670296725425,0.164782782123863
390,0.0305563271204951,0.0414002766453686,0.104635317266485,0.244219738365364,0.0291490770420396,0.0281528425919185,0.0986464170618732,0.0994468530861253,0.228974722598948,0.217891028412186,0.0163472361811632,0.0117900866700978,0.0751796494595986,0.090526957617087,0.194729622310859,0.198120794467319,0.0121720433093155,0.0135181409675759,0.0905915977354606,0.0848649150283067,0.193495829979413,0.205257072002059,0.161635048035684
391,0.0298167426534276,0.0407950872927206,0.102444681031345,0.240477363468612,0.0283663805781856,0.0274684996296901,0.0967567759938742,0.0974565953328396,0.225131338676676,0.213972257346572,0.0158173565362841,0.0113677712300566,0.0734197026505404,0.0885793766726711,0.191290662184766,0.194605002766341,0.0117481827714874,0.013050065234174,0.0887479616572311,0.0828352322439527,0.189847540851776,0.201747312532167,0.159101958483445
392,0.0290949340898535,0.0402103334973576,0.100344531669658,0.236628004411082,0.0275019625346773,0.0268014658925725,0.0948952438321429,0.0954500459611112,0.221252335217102,0.210020200135571,0.0152809387995368,0.0108822253088008,0.0716238185602161,0.0865678826524704,0.187897035862712,0.19109952618052,0.0113146886547864,0.0125232144042717,0.0869028143463716,0.0808425069287185,0.186206709466675,0.19819488508106,0.156883726196603
393,0.0286929265932742,0.0398544693421035,0.0986327933570164,0.232995033794861,0.0270004451652587,0.0264973410893388,0.0933659850269259,0.0937920376109361,0.21776895360707,0.206413995383051,0.0150239572889861,0.0106748774189398,0.0701780430455481,0.0849420609141791,0.184750012438883,0.18792560112262,0.0111143148706897,0.0122426966096243,0.0853398442228513,0.0791114174665466,0.182722537239449,0.194798222536027,0.154173981471951
394,0.0285091725995757,0.0396327615932114,0.0971665163099557,0.229575819223479,0.0268013155643147,0.0264299345593312,0.0920581638753248,0.092403006160953,0.214608762057668,0.20307912570202,0.014966041520844,0.0106852951878538,0.0690180069094184,0.0836298591031909,0.181758702065105,0.184984675752702,0.011063537242666,0.0121481218090582,0.0839700028564076,0.077561000733402,0.179378679998713,0.191524111644364,0.151042430090925
395,0.0280841698354318,0.0391827729510563,0.0954066977342054,0.226074286715288,0.0263863732297303,0.0260516037633531,0.0904870733414509,0.0908002227960283,0.21124214916084,0.199529950699823,0.0146946884843026,0.0104900117601647,0.0676727050823469,0.0820845623584663,0.178567770348688,0.181799035467061,0.0107834004310345,0.0118515392305713,0.0823667755275348,0.0758365784740093,0.176009236573598,0.188130814449305,0.148369969291474
396,0.0273514228261552,0.0384585624392754,0.0932813865608878,0.22245375452343,0.0256442761332112,0.0252887993623138,0.0885905584725657,0.0888929660645469,0.207559123364674,0.195695811965404,0.0141443585177561,0.0100126400411734,0.0660447434894493,0.0802064748327329,0.175153199485332,0.178303505712815,0.0102439390633042,0.0112988387030366,0.0804780733916624,0.0738951948533196,0.172593501595471,0.184624267936181,0.146417401097958
397,0.0267953404290574,0.0378588848474197,0.091363598591567,0.219047068408169,0.025036541111934,0.0247286903154539,0.0868957808217115,0.0871399238241091,0.204039381313784,0.192083262864818,0.0137308437853834,0.0096637865928976,0.0645574916237777,0.078521842016212,0.171947830629182,0.175005155835049,0.00989844038214105,0.0109056430648482,0.0787737670355121,0.0721302487004632,0.16932194752316,0.181356132128152,0.144589585692229
398,0.0266479130110591,0.0375915582541455,0.089940268345405,0.215992271835105,0.0247965709576591,0.0246551591479106,0.0856569372130098,0.0857779679801162,0.200924895336605,0.188936253947253,0.013655794364385,0.00965331379310344,0.0634307174215131,0.0772694386644364,0.169151408942357,0.172161555751415,0.00994783483015955,0.0108681839680906,0.0774796354606279,0.0707239176273803,0.16626961107823,0.17846862375193,0.142508676616915
399,0.0265729487691902,0.0374290814907799,0.0886475708773207,0.212999184185883,0.0246309224332501,0.0246640152994489,0.0845109708622573,0.0845319094410203,0.197912698653076,0.185901685610635,0.0136358075720535,0.00973112322439527,0.0624037713522903,0.0760385132301853,0.166439824765183,0.16945683985139,0.0100316712011065,0.0108858721628924,0.0762682830288214,0.0693839728448276,0.163263389452522,0.17564915259264,0.140350329215989
400,0.0262906232152944,0.0371643203896413,0.0871753021754139,0.209828586121537,0.0242906915908263,0.0244201927770734,0.083155194170443,0.0831605630367925,0.194750963348104,0.182685774314299,0.0134373323533196,0.00967458534482756,0.0612527539307771,0.0745191910608595,0.163551545956639,0.166614490661992,0.00987199275283068,0.0107107639024704,0.0748742407745754,0.0678741540851776,0.160174417257463,0.172647404342512,0.138273266254932
401,0.0258876303252451,0.0368033574633142,0.0855965853733854,0.206541103706865,0.0238424391574508,0.024034863457314,0.0816832021716481,0.0817064204536611,0.191539661017034,0.179386323457565,0.0131535592704581,0.00950485317807515,0.0600287147645394,0.0729289425533968,0.160590351231987,0.163671837110782,0.00963541923250132,0.0104183552045806,0.0734057798378796,0.0662852178525476,0.157086482182836,0.169551976601904,0.136243025904958
402,0.0254901120269134,0.0363914795124461,0.0840289226541808,0.203244988155103,0.0233892250655888,0.0236641275422718,0.0802313458996021,0.0802467999748942,0.188403393136086,0.176142558482608,0.0128950644107051,0.00927636073082862,0.0588081742923314,0.071501872246526,0.157686114526505,0.160707013522903,0.00949633609109626,0.0101147350231601,0.071992260885229,0.064733391482244,0.154086459997427,0.16648362617087,0.134170623434551
403,0.0251074109737268,0.0359808066655788,0.0824700186209407,0.200016168452105,0.0229425064760303,0.0232957902715188,0.0788001258978447,0.0787937121675056,0.185305458134893,0.172962137044801,0.0125976965838909,0.00900537597786927,0.0575665823919197,0.0701246027695574,0.154794871458441,0.1577290439044,0.00931288747748329,0.00978036951235205,0.0705638497297993,0.0631806634521359,0.151112533032038,0.163434608511323,0.131982321495968
404,0.0247181442099846,0.0356169676788471,0.0808928199691199,0.196905026865672,0.0224901555326814,0.0228821447246526,0.077358821513124,0.0773386717447247,0.182171143695317,0.169818658363356,0.0121732730378281,0.00869884550952135,0.0562624267305713,0.0686218067968348,0.151843197076042,0.15473609636194,0.0088998299247298,0.00937694236361298,0.0690219183350489,0.0615685041881112,0.148076830728899,0.160368279406845,0.129634683993824
405,0.0243354481126746,0.0352720725305349,0.0793232327178238,0.193850737443983,0.0220551955864077,0.0224607514906544,0.0759234517906682,0.0758759868822414,0.179023687922875,0.166716358886811,0.0117335360910962,0.00840503564076171,0.0549631286026763,0.0670916700012867,0.148924895747555,0.151809635647195,0.00841992572696862,0.00899265961142564,0.067477552882141,0.0599951522774061,0.145042657649254,0.157333011001029,0.127319839252016
406,0.0239830216838432,0.0348945404566737,0.0778088018954847,0.190754304073409,0.0216697547594241,0.0221004328282892,0.0745290688199039,0.0744059235454351,0.175919692710543,0.163673159891041,0.0114557740735975,0.00818315113226969,0.0537716846500257,0.0657293763317036,0.146185814121204,0.149050065600875,0.00815604842382915,0.00875333454709214,0.0661115340452908,0.0586105076042203,0.1421267999035,0.154403607192486,0.125309732544176
407,0.023643413629916,0.0344953751553418,0.076374932151689,0.187627337546916,0.0213254014536234,0.0218037674453636,0.0732015397989029,0.0729673085497659,0.172880548447836,0.160689715551762,0.0112964004117344,0.00802502624806998,0.0526757277406073,0.0644994933093155,0.143583947761194,0.146404407359753,0.00809673571796192,0.00861275604734945,0.0649030813175502,0.0573890802882141,0.139348263252702,0.151580273288729,0.123545220792589
408,0.0232724431367134,0.0341221992970387,0.0750277902489236,0.184548455413429,0.0209873421111432,0.0215297958475076,0.0719579633280193,0.0716205672470281,0.169904637041035,0.157756936791233,0.0110814984752959,0.00788114589552238,0.0515938566199177,0.0632287657327586,0.140959703940427,0.143727407974138,0.00804689996461658,0.00842282966417911,0.06370777250386,0.0561967240928976,0.136663750035383,0.148816192826814,0.121777451535426
409,0.0228624294214378,0.0337513452669369,0.0737156996096055,0.181530737883334,0.0206425146931449,0.0212492502793016,0.0707603410491696,0.0703518198787392,0.166995568846265,0.154892393018089,0.0107919154014411,0.00772299137931034,0.050499362261966,0.0618805843090581,0.138274219216418,0.141003010068193,0.00791762078615544,0.00817904921513124,0.0624714360524961,0.0549702402856408,0.1340318251737,0.146076910126094,0.119901563733059
410,0.0224379668478466,0.0332942523756324,0.0723358307495324,0.178529781128002,0.0202997703952902,0.0209390413115248,0.0695219252978171,0.069077713555854,0.164163351430401,0.152136917351845,0.010549821860525,0.00753969621718992,0.0494173281652085,0.0605443710434894,0.135596988066135,0.13833394888703,0.0077202504181678,0.00800705654915082,0.0612252829387545,0.0537126153499743,0.131411275829902,0.143342425694802,0.11793944879053
411,0.0220148175815623,0.0327509891794183,0.0708612137880823,0.175536307746382,0.0199298720233986,0.0205771549401855,0.0681884434430037,0.0677425343132948,0.16136982289143,0.149451245207938,0.0103641773031395,0.00731318064848174,0.0483480146680391,0.0592528068708183,0.132973105120947,0.13574048108595,0.00745850450334535,0.00789049691199177,0.0599741770458055,0.0524346924858466,0.128793721435924,0.140605168553783,0.115971689655172
412,0.0215986734468951,0.032247844630506,0.0693738114909054,0.172595945668629,0.0194582014209859,0.0201410592721841,0.0667543663783689,0.0663376060630406,0.158514466487579,0.146693445235555,0.0100860618180649,0.00701090449047865,0.0472587651762738,0.0579568053042975,0.130409414317422,0.133128923999614,0.00712223090259909,0.00761517530236749,0.058686001505404,0.0511541895200721,0.126214823060345,0.137876464481472,0.114137738205524
413,0.021211963915494,0.0318643027302511,0.0679669843139224,0.169749134848047,0.0189086665628962,0.0196671882605476,0.0652944741523669,0.0649191614852566,0.155597633260108,0.143843458524032,0.00968548357565621,0.00666482798507463,0.0461601837171899,0.0566628748037828,0.127932044740736,0.130503034543875,0.00676731770779723,0.00715059191327845,0.057386451505404,0.0499096492344313,0.123718848813047,0.13521085754632,0.112494286326986
414,0.020912013612342,0.0315742435308738,0.0667431636192461,0.167020949542448,0.0185116554159396,0.0193102577658386,0.0640415665917678,0.0636770164367398,0.152832353217931,0.141140077380967,0.00939335426531138,0.00643479890633041,0.0451564627959341,0.0555060198758363,0.125614757877638,0.128075982240736,0.00658446702586208,0.00685676934508493,0.0562247919583119,0.0487770713908904,0.121358256880468,0.132746871056356,0.110927143935495
415,0.0207065867441598,0.0313212237274519,0.0657166512408521,0.164398913332413,0.0183780392001305,0.0191364204812774,0.0631008858667135,0.0626933600015064,0.150337711946575,0.138723359009829,0.0093384143978384,0.00639965957282553,0.0442966963072568,0.0545405782231086,0.123465718405816,0.125946235325528,0.00665086495753991,0.00693602016212044,0.0552674197375193,0.0477903952264539,0.119143952901441,0.130528984778693,0.109323515868931
416,0.0204419379762248,0.0309955598584035,0.0646370911590073,0.161762613283457,0.018190284988012,0.0189103697324981,0.0621452516099067,0.061690694475478,0.147880339693459,0.136345949826143,0.00925517807514153,0.00635157951621204,0.0434342650540401,0.0535485174987133,0.121283403242409,0.123801954966547,0.00665797452393208,0.00698976839938239,0.0542946515697375,0.0468461796191456,0.116962886515697,0.128293744724653,0.107635273288729
417,0.0199921764784153,0.0305231334848047,0.0632990961525426,0.159023381328848,0.017673268114432,0.0184331568080539,0.0608851795036592,0.0604231059563411,0.145249521670035,0.133787537160288,0.00890939577328873,0.0061058158389089,0.0424459548957797,0.052346269502702,0.118909537226583,0.121378084929876,0.00634097231407618,0.00665439963329902,0.0531227605120947,0.0458493185087493,0.114721909492409,0.125824384257591,0.105879340710242
418,0.0194825215595697,0.0300282759875977,0.0619124658247869,0.156316906066806,0.0170920131679701,0.0179200038662867,0.0595643921268343,0.0590925472427601,0.142629072166501,0.131260774374553,0.008530707121719,0.00582851100102935,0.0414772505468348,0.0511428161187596,0.116552086287313,0.118955739883556,0.0059557434540659,0.00621221381240352,0.0519624217061246,0.044855384617859,0.112525021728641,0.123361210531395,0.104270431291817
419,0.0190796236571558,0.0296566414069266,0.0607520497897393,0.153804927487039,0.0167924865922699,0.0176406807476495,0.0585076901999674,0.0579735292971643,0.140259806314098,0.129039833779797,0.00841633390375707,0.00573495427174472,0.0407041788600103,0.0501983708633556,0.114469591848945,0.116895585865929,0.00583537504503347,0.00605491650797736,0.051075996989192,0.0439430424729799,0.110500531954452,0.121210546590324,0.103013316349288
420,0.0187213691174071,0.0292866084003866,0.0597135929226868,0.151392193640711,0.0166166661310772,0.0174418691487893,0.0575644935415438,0.0569661292569951,0.138016873190816,0.126974663821347,0.00841601006819351,0.00572035415594441,0.0399959674150798,0.0493733299182964,0.112558950382784,0.115026545628538,0.00583699316456512,0.00605467733530623,0.0503076431420484,0.0430555996847658,0.108551929763896,0.119233958022388,0.10184653268142
421,0.0182677866387156,0.0287154560084355,0.0585582087543778,0.148896467858353,0.0162281254032612,0.017023667499341,0.056416539058283,0.0558365032574721,0.135646060278925,0.124765090355623,0.00821934875193,0.0055654422285126,0.0391188069351518,0.0483859965581575,0.110582680358981,0.112987381658518,0.00564831661734433,0.00589552168039115,0.0493541061502831,0.0420943689526505,0.106509442775347,0.117134053718477,0.100356804426145
422,0.0177970642606982,0.0280735948206821,0.057345769230383,0.14638499808192,0.0156990888768939,0.0164716274456147,0.0551694538267452,0.0546392369757604,0.133215957736967,0.122458802131479,0.00788505520458057,0.00531817155172416,0.0381532456960885,0.0473050239224138,0.108564140269557,0.11083066114578,0.00533334208376225,0.00563242962557902,0.0482750225553268,0.0411354960820896,0.104460180638832,0.114960056684251,0.0986855266769601
423,0.0175126679763504,0.0276852820631912,0.0563108508592446,0.144071029900958,0.015343679010331,0.0161001564088724,0.0541718532066329,0.0535981567980116,0.130985219374113,0.120308361359728,0.00768892514796705,0.0051827447889861,0.0373641367408646,0.0464033556516984,0.106677757896938,0.108853266163793,0.0051762839520072,0.00553874166881111,0.047345796513124,0.040351128248842,0.102637210772645,0.112965517466547,0.0973116091954023
424,0.0173358645996259,0.0274801310721414,0.0553932760829997,0.141877490348091,0.0151393126997477,0.0158927917929277,0.0533587152705773,0.0526816351455506,0.128907849699359,0.118286943532129,0.0076200137866701,0.00513171846371591,0.0367292116121976,0.0456459973977097,0.104869669650669,0.107036817456897,0.00516156742472982,0.00558361723494597,0.0465675159418425,0.0396742103255276,0.100977854062661,0.111112716630211,0.0962122978212386
425,0.0169393432584763,0.0270334067007268,0.0542676420421024,0.139468304909431,0.0147575763905452,0.0155330265367862,0.0522885663984535,0.0516259863424677,0.126664169890664,0.116113641301482,0.00740644740735976,0.00492731684251159,0.0359685959534225,0.0447194742183479,0.102879801708055,0.105076264040787,0.00500046029014411,0.00545979352161606,0.0456930921899125,0.0388197881819352,0.0991498404046578,0.109101037409933,0.0949232528735632
426,0.0162805288427501,0.0262673842837954,0.0529062453861893,0.13680756825879,0.014144512975911,0.0149590649887652,0.0509042777224056,0.0503819654946462,0.124197435160614,0.11375347856847,0.00699492013638703,0.00454318860010293,0.0350193958183222,0.0435697447310859,0.100705958125322,0.102925924993567,0.00463376731214616,0.00510287381626352,0.0446581602933608,0.0377468955609882,0.097097350495368,0.106877957063819,0.0933458703036541
427,0.015710000065275,0.0255823541066744,0.0516884791207964,0.134269329314738,0.0136189050901924,0.0144577367686379,0.0496710532518233,0.0491940501261564,0.121810420662039,0.111505579656804,0.00663342016855378,0.00424079391405044,0.0341230168618116,0.0425017699659032,0.0986928174118631,0.100895692958698,0.00431932403821412,0.00478057276762738,0.0436511163535769,0.0367459579323212,0.0951396533935924,0.1047322501351,0.0918863062274833
428,0.0154049443832143,0.0251972321077539,0.0507918487051705,0.132049521137793,0.0133500520869161,0.0141770433501124,0.0488172952989468,0.0482106918695003,0.119682093837792,0.109533982430991,0.00646889688625836,0.00415916618630983,0.0334215826814205,0.0416835591996912,0.0970109710627895,0.0991440103062275,0.00421273663149769,0.00465338582089553,0.0427932145651055,0.0359856830416881,0.0934476369145651,0.102840752007205,0.0907571935151827
429,0.015157881543502,0.0249219827197067,0.0499540205917427,0.129947659520731,0.0131674941114445,0.0139540619409262,0.0480390781215872,0.0473538910083728,0.117699829913511,0.107693766320626,0.00641084989063304,0.00416193889603706,0.0328251431870818,0.0409751583215388,0.0954437815523675,0.0974881258331189,0.0042282987294133,0.00462437819737519,0.0420430801724138,0.0353541084469892,0.0918574720117087,0.101118677026505,0.0897172106707841
430,0.01480401460653,0.0245772800246036,0.0489638686542058,0.127780920522702,0.0129086478490642,0.0136451902338601,0.0470859796216562,0.0465183624217014,0.115732622768412,0.105838202686316,0.0063508112004632,0.00411453614256304,0.0322283840903242,0.0402347157134586,0.093793488005018,0.0957586936470664,0.00425081694222852,0.00458178006304684,0.0413292111296963,0.0347207749806999,0.0902158775765569,0.0994481384650026,0.0885594254589125
431,0.0144319678621192,0.0241653797722908,0.0479113470092766,0.125556998968153,0.0125600506609091,0.0132714171924231,0.0460465827900029,0.0456010453510413,0.113701365047764,0.103926484839888,0.00622083037828102,0.00399006899125065,0.0315630163021101,0.0394224313497169,0.0920506843733917,0.0939499482050952,0.00416522593283584,0.00445137592640249,0.0405583427946475,0.0339987677174473,0.0885165800887803,0.0977010752316006,0.0872962712300566
432,0.0141363291716355,0.0237143619597555,0.0469082197607421,0.123318136271544,0.0121424148073761,0.0128782798890326,0.0450418448815636,0.0445390794572135,0.111565989314989,0.101950279474788,0.0059815412956768,0.00378833848430262,0.0307919807578487,0.0385320581671384,0.0902486294164951,0.0920960478094442,0.00390143223430265,0.00419777881497685,0.0396682183093155,0.0331462018077715,0.0867876209566392,0.0957965305519815,0.085977763595814
433,0.0138337547318077,0.0232275528061961,0.0459251084719381,0.121108338139412,0.0117133085773822,0.0124823573829758,0.0440665680077326,0.0434528033365552,0.109419221673801,0.0999629258652072,0.00569934505918683,0.00354759531652085,0.0299949706381884,0.0376341669197118,0.0884642859366958,0.0902872896680391,0.00359253014668041,0.00392159364384973,0.0387622787956768,0.0322827313175502,0.0850875488033968,0.0938599155687082,0.0846426862240521
434,0.0134146147697174,0.0227081389402859,0.0449047958952086,0.118962153639707,0.0113295453146379,0.0120934978270966,0.0430879219637724,0.0424864932955073,0.10737428986355,0.0980287083388775,0.00545806428203808,0.00331380720535254,0.0292688254760679,0.0368053891662378,0.0867730049665466,0.0886109516984045,0.00339648051981472,0.00374042352032939,0.0379639585177561,0.031548458517756,0.0834730994081317,0.0920517786412764,0.083326565277063
435,0.0129444069768901,0.0222087864629752,0.04388542328308,0.11686225537577,0.0109803765487114,0.011728486775542,0.0421236091410065,0.0416047536371967,0.105425025469791,0.0961628637384984,0.00526155535898095,0.00311256774318063,0.0286117715838909,0.0360230500675502,0.0851601334759393,0.087018409884843,0.00326286025154401,0.00362544496268656,0.0372262103062275,0.0309019874871333,0.0819180420901956,0.090376865124807,0.0821143297306571
436,0.0125464360418262,0.0217938994690132,0.0429339593964576,0.114772595952952,0.0106292303880095,0.0114019011134404,0.0412071048341137,0.0407053636242672,0.103518324622472,0.0943606492901347,0.00507783264925373,0.00295803256562015,0.0279830183800823,0.0352266749195831,0.0835744250160834,0.0854132924568965,0.00306642752509007,0.00349353594312917,0.0364416138831703,0.0302341200270201,0.0803664739417138,0.0887735573661863,0.0810959399553955
437,0.0122234367824461,0.0214335783287097,0.0420444249701869,0.112712756039818,0.0102781602174159,0.0110916880157664,0.0403312486273427,0.0397911448024805,0.101628669512823,0.0926022960019081,0.00488530923185795,0.00283899653885744,0.0273524491572311,0.034423647384843,0.0819999492054812,0.0837919134038857,0.00282115912570767,0.00332319420355122,0.0356247862969635,0.029518210608595,0.0788157037409933,0.0871783391469377,0.0801828224395266
438,0.0119041123055873,0.0210411257622736,0.0411634881638904,0.110732275405144,0.00995158364108809,0.0107543695768425,0.0394665381871132,0.0389263228550268,0.0997520516626288,0.0908623818786639,0.00466836903628411,0.00272940889089039,0.0266996643914051,0.0336606315330674,0.0804411021648224,0.0822054662602934,0.00262521532745758,0.00313283815620178,0.0348626170741122,0.0287787310409161,0.0772968175855636,0.0855316120239321,0.0791941936867386
439,0.0115479433639205,0.0206004962931348,0.0402609709928072,0.108813320326877,0.00963843583846954,0.0103870540426547,0.0385960111996786,0.0381037398440932,0.0978925340647477,0.0891264968831201,0.00442687236875964,0.00259465096500255,0.0260309164372105,0.0329203540176274,0.0789037023513896,0.0806578010711528,0.00249199191649511,0.00293265698018528,0.0341601097915594,0.0280495337815234,0.075826915263124,0.0838581695252187,0.0780858757934466
440,0.0111441806610346,0.0201564381833473,0.0393277348204311,0.106877720936947,0.00929709240174234,0.0100232770043809,0.0377160052722092,0.0372539193351995,0.0960646052245082,0.0873930972597065,0.00417746818708184,0.00239788593669582,0.0253761039951107,0.032134367006562,0.0773943344216418,0.0791118376061503,0.00236140152148739,0.00272880143463717,0.0334509649382398,0.0273740635936696,0.0744118829612712,0.0822602971242923,0.0769340331103105
441,0.0107251596399834,0.0197432320575424,0.038395602982564,0.104928407810401,0.00892884846666582,0.00968570994564603,0.0368497618141421,0.0363774750310684,0.0942936417081958,0.0856972730929039,0.00394907521873391,0.00216264585692227,0.0247664105249614,0.0313187469248585,0.0759297838522903,0.0775821918553783,0.00221287211785899,0.00253909940813175,0.0327267966546577,0.0267556498455996,0.0730473933479156,0.0807739617344313,0.0758337460971008
442,0.0103728339806435,0.0193756092590035,0.0375470371364373,0.103071548214353,0.00858873491332238,0.00937553814694401,0.0360497718187867,0.0355612710593375,0.0926148632790631,0.0841177608726762,0.00378687169969121,0.00198809213844571,0.0242288329065877,0.0306016998488163,0.0745390000611168,0.0761516270876222,0.00207833749035,0.00239543706253217,0.0320555257462687,0.0261487333183222,0.0717154396841225,0.0793465347851261,0.074903921770458
443,0.0101252747272887,0.0190573668152091,0.0368204758871747,0.101359201154865,0.00831181209093306,0.0090979008523405,0.0353390280757692,0.0348451378004846,0.091037332583508,0.0826799528589182,0.00369519025347402,0.00191601015182707,0.0237611635550695,0.0300334721468091,0.0732326389314205,0.0748509807031652,0.00197461274768402,0.00231069797349462,0.0314668307900155,0.0255462806420484,0.0704152166141277,0.0779465576621204,0.0741748291302111
444,0.00992431227797098,0.018769441120721,0.036162304909431,0.0997230994313546,0.00808626023373463,0.00885926135094086,0.03467462921306,0.0341615307859358,0.0895143280945985,0.0812996156685036,0.00360017308929492,0.0018665839552239,0.0233003180326814,0.0295036898642563,0.0719885134939527,0.0736026644525219,0.00187792349137934,0.00225614967189916,0.0309075646551724,0.0250202446924859,0.0691796844602419,0.0765955664886773,0.0735046699262309
445,0.00971546007305777,0.0184887080551824,0.0355138788371013,0.0981033132796907,0.00789174703187176,0.00865293664310912,0.0340130494181741,0.0334598827284938,0.0880052066680893,0.079907052330442,0.00345327450463202,0.00177712914307772,0.0228035077135872,0.0289234654303912,0.0707791167749614,0.0723436976100103,0.0017700756658518,0.00220271892048381,0.030337224613999,0.0245977683929491,0.0680190112358466,0.0753081740800309,0.0727723681592039
